,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate,GOR,DaysOn
28,2018-10-30,6429.14,,2076.0,57.0,10161.6,0.0,4055.0,0.0,9149.0,2.5059432799013566,0
29,2018-10-31,6373.25,,2086.0,57.0,7626.98,0.0,2887.0,0.0,7292.0,2.6418358157256665,1
30,2018-11-01,6315.36,,2001.0,57.0,10076.45,0.0,3941.0,0.0,8896.0,2.5568256787617356,2
31,2018-11-02,6238.28,,1958.0,57.0,9962.06,0.0,3840.0,0.0,8638.0,2.5942864583333334,3
32,2018-11-03,6197.7,,1931.0,57.0,9927.6,0.0,3821.0,0.0,8540.0,2.598168018843235,4
33,2018-11-04,6181.24,,1913.0,57.0,9645.14,0.0,3717.0,0.0,8431.0,2.594872208770514,5
34,2018-11-05,6128.39,,1871.0,57.0,9566.05,0.0,3677.0,0.0,8356.0,2.6015909709001903,6
35,2018-11-06,6093.56,,1845.0,57.0,9475.04,0.0,3643.0,0.0,8267.0,2.600889376887181,7
36,2018-11-07,6053.63,,1815.0,57.0,9457.77,0.0,3659.0,0.0,8203.0,2.5847963924569557,8
37,2018-11-08,6030.45,,1810.0,57.0,8424.04,0.0,3243.0,0.0,7520.0,2.5976071538698737,9
38,2018-11-09,6313.46,,2054.0,42.0,9171.23,0.0,3536.0,0.0,7980.0,2.5936736425339366,10
39,2018-11-10,6313.37,,2054.0,42.0,9170.0,0.0,3535.0,0.0,7979.0,2.594059405940594,11
40,2018-11-11,6026.94,,1766.0,57.0,8003.65,0.0,3168.0,0.0,7568.0,2.5264046717171715,12
41,2018-11-12,5973.82,,1738.0,57.0,8797.35,0.0,3616.0,0.0,7788.0,2.43289546460177,13
42,2018-11-13,5905.03,,1698.0,57.0,8775.02,0.0,3568.0,0.0,7639.0,2.459366591928251,14
43,2018-11-14,5842.76,,1676.0,57.0,8711.43,0.0,3555.0,0.0,7327.0,2.4504725738396624,15
44,2018-11-15,5765.1,,1655.0,57.0,8746.54,0.0,3419.0,0.0,7071.0,2.5582158525884764,16
45,2018-11-16,5772.62,,1682.0,57.0,7653.79,0.0,2955.0,0.0,6315.0,2.590115059221658,17
46,2018-11-17,5707.11,,1615.0,57.0,8793.88,0.0,3411.0,0.0,7051.0,2.5780944004690705,18
47,2018-11-18,5694.64,,1593.0,57.0,8603.08,0.0,3327.0,0.0,7062.0,2.5858370904718964,19
48,2018-11-19,5698.9,,1620.0,57.0,8423.11,0.0,3233.0,0.0,6780.0,2.6053541602227037,20
49,2018-11-20,5556.81,,1579.0,57.0,9122.94,0.0,3562.0,0.0,6478.0,2.5611847276810784,21
50,2018-11-21,5539.18,,1551.0,57.0,8712.72,0.0,3545.0,0.0,6301.0,2.4577489421720733,22
51,2018-11-22,5491.3,,1505.0,57.0,8366.51,0.0,3416.0,0.0,6193.0,2.449212529274005,23
52,2018-11-23,5449.21,,1505.0,47.0,5378.9,0.0,2176.0,0.0,4211.0,2.4719209558823527,24
53,2018-11-24,5451.33,,1489.0,40.0,8458.69,0.0,3298.0,0.0,6226.0,2.56479381443299,25
54,2018-11-25,5367.42,,1489.0,40.0,8417.02,0.0,3382.0,0.0,5619.0,2.4887699586043763,26
55,2018-11-26,4998.07,,1250.0,40.0,8348.53,0.0,3372.0,0.0,5366.0,2.4758392645314355,27
56,2018-11-27,5010.57,,1250.0,40.0,8262.88,0.0,3342.0,0.0,5395.0,2.4724356672651107,28
57,2018-11-28,4997.28,,1027.0,32.0,4354.91,0.0,1896.0,0.0,4415.0,2.2968934599156117,29
58,2018-11-29,5251.68,,1027.0,31.0,1075.32,0.0,491.0,0.0,1411.0,2.190061099796334,30
59,2018-11-30,6108.12,,2064.0,28.0,2356.93,0.0,1000.0,0.0,1840.0,2.3569299999999997,31
60,2018-12-01,4997.42,,1364.0,44.0,5998.28,0.0,2483.0,0.0,3405.0,2.4157390253725333,32
61,2018-12-02,5341.02,,1650.0,44.0,7178.69,0.0,2926.0,0.0,3780.0,2.4534142173615856,33
62,2018-12-03,5268.26,,1586.0,44.0,6749.59,0.0,2776.0,0.0,3622.0,2.4314085014409224,34
63,2018-12-04,5619.99,,1911.0,25.0,3724.48,0.0,1534.0,0.0,1968.0,2.4279530638852673,35
64,2018-12-05,5221.92,,1525.0,44.0,6433.24,0.0,2768.0,0.0,3542.0,2.3241473988439307,36
65,2018-12-06,5173.12,,1525.0,64.0,6271.94,0.0,2600.0,0.0,3333.0,2.4122846153846154,37
66,2018-12-07,5179.48,,1525.0,64.0,6871.91,0.0,2864.0,0.0,3613.0,2.399409916201117,38
67,2018-12-08,5327.76,,1525.0,40.0,4079.17,0.0,1771.0,0.0,2674.0,2.303314511575381,39
68,2018-12-09,4716.57,,1143.0,64.0,7638.53,0.0,3242.0,0.0,4343.0,2.3561165946946327,40
